STATE_NAME,COUNTY_NAME,countyFIPS,HOSPITAL_TYPE,State,STATE_FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,PEDI_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
Virginia,Rockingham,51165.0,Short Term Acute Care Hospital,VA,51.0,238.0,238.0,34,34,0.0,0.5856452,0,12
Virginia,Russell,51167.0,Short Term Acute Care Hospital,VA,51.0,78.0,48.0,5,5,0.0,0.31187215,30,2
Virginia,Shenandoah,51171.0,Critical Access Hospital,VA,51.0,25.0,25.0,4,4,0.0,0.57753426,0,2
Virginia,Smyth,51173.0,Psychiatric Hospital,VA,51.0,109.0,109.0,0,0,0.0,0.72592688,0,0
Virginia,Smyth,51173.0,Short Term Acute Care Hospital,VA,51.0,44.0,30.0,4,4,0.0,0.37041095,14,2
Virginia,Spotsylvania,51177.0,Short Term Acute Care Hospital,VA,51.0,133.0,105.0,12,12,0.0,0.54961514,28,4
Virginia,Stafford,51179.0,Short Term Acute Care Hospital,VA,51.0,100.0,90.0,4,4,0.0,0.46246576,10,3
Virginia,Tazewell,51185.0,Short Term Acute Care Hospital,VA,51.0,56.0,56.0,10,10,0.0,0.10484345,0,2
Virginia,Tazewell,51185.0,Short Term Acute Care Hospital,VA,51.0,151.0,151.0,12,12,0.0,0.20270343,0,3
Virginia,Warren,51187.0,Short Term Acute Care Hospital,VA,51.0,68.0,46.0,8,8,0.0,0.36795712,22,2
Virginia,Washington,51191.0,Short Term Acute Care Hospital,VA,51.0,116.0,115.0,14,14,0.0,0.63354379,1,5
Virginia,Wise,51195.0,Short Term Acute Care Hospital,VA,51.0,134.0,68.0,8,8,0.0,0.19057211,66,3
Virginia,Wythe,51197.0,Short Term Acute Care Hospital,VA,51.0,92.0,92.0,6,6,0.0,0.17096487,0,2
Virginia,York,51199.0,Rehabilitation Hospital,VA,51.0,50.0,50.0,0,0,0.0,0.60301369,0,0
Virginia,York,51199.0,Short Term Acute Care Hospital,VA,51.0,145.0,139.0,16,16,0.0,0.61687195,6,5
Virginia,Alexandria,51510.0,Short Term Acute Care Hospital,VA,51.0,318.0,334.0,40,40,16.0,0.49359363,-16,11
Virginia,Alexandria,51510.0,Religious Non-Medical Health Care Institution,VA,51.0,5.0,5.0,0,0,0.0,0.73150682,0,0
Virginia,Bristol,51520.0,Rehabilitation Hospital,VA,51.0,25.0,25.0,0,0,0.0,0.85468495,0,0
Virginia,Charlottesville,51540.0,Short Term Acute Care Hospital,VA,51.0,612.0,585.0,14,14,85.0,0.74831051,27,19
Virginia,Chesapeake,51550.0,Short Term Acute Care Hospital,VA,51.0,310.0,310.0,28,28,0.0,0.61443216,0,11
Virginia,Danville,51590.0,Short Term Acute Care Hospital,VA,51.0,250.0,295.0,34,34,0.0,0.49579754,-45,7
Virginia,Danville,51590.0,Psychiatric Hospital,VA,51.0,72.0,72.0,0,0,0.0,0.85996956,0,0
Virginia,Emporia,51595.0,Short Term Acute Care Hospital,VA,51.0,80.0,70.0,7,7,0.0,0.11358121,10,2
Virginia,Franklin City,51620.0,Short Term Acute Care Hospital,VA,51.0,90.0,75.0,8,8,0.0,0.14743379,15,2
Virginia,Fredericksburg,51630.0,Short Term Acute Care Hospital,VA,51.0,451.0,421.0,28,28,17.0,0.69810301,30,17
Virginia,Fredericksburg,51630.0,Rehabilitation Hospital,VA,51.0,58.0,58.0,0,0,0.0,0.86150211,0,0
Virginia,Galax,51640.0,Short Term Acute Care Hospital,VA,51.0,141.0,141.0,10,10,0.0,0.21064802,0,4
Virginia,Hampton,51650.0,Psychiatric Hospital,VA,51.0,79.0,79.0,0,0,0.0,0.45906714,0,0
Virginia,Hampton,51650.0,Department of Defense Hospital,VA,51.0,60.0,60.0,0,0,,,0,0
Virginia,Hampton,51650.0,VA Hospital,VA,51.0,177.0,177.0,1,1,,,0,2
Virginia,Hampton,51650.0,Short Term Acute Care Hospital,VA,51.0,224.0,172.0,24,24,0.0,0.64660722,52,7
Virginia,Hopewell,51670.0,Short Term Acute Care Hospital,VA,51.0,147.0,107.0,17,17,0.0,0.36430675,40,4
Virginia,Lexington,51678.0,Critical Access Hospital,VA,51.0,25.0,25.0,4,4,0.0,0.46345204,0,2
Virginia,Lynchburg,51680.0,Short Term Acute Care Hospital,VA,51.0,534.0,358.0,37,37,13.0,0.75588095,176,21
Virginia,Lynchburg,51680.0,Long Term Acute Care Hospital,VA,51.0,36.0,36.0,6,6,0.0,0.50791478,0,2
Virginia,Manassas,51683.0,Short Term Acute Care Hospital,VA,51.0,130.0,94.0,11,11,10.0,0.59358788,36,3
Virginia,Newport News,51700.0,Psychiatric Hospital,VA,51.0,132.0,108.0,0,0,,,24,0
Virginia,Newport News,51700.0,Short Term Acute Care Hospital,VA,51.0,576.0,410.0,24,24,0.0,0.73420602,166,12
Virginia,Newport News,51700.0,Short Term Acute Care Hospital,VA,51.0,123.0,115.0,10,10,0.0,0.46696845,8,3
Virginia,Newport News,51700.0,Long Term Acute Care Hospital,VA,51.0,25.0,25.0,6,6,0.0,0.74553424,0,2
Virginia,Norfolk,51710.0,Long Term Acute Care Hospital,VA,51.0,104.0,104.0,16,16,0.0,0.62360382,0,2
Virginia,Norfolk,51710.0,Short Term Acute Care Hospital,VA,51.0,247.0,247.0,20,20,0.0,0.81267816,0,13
Virginia,Norfolk,51710.0,Short Term Acute Care Hospital,VA,51.0,525.0,471.0,60,60,0.0,0.79707247,54,20
Virginia,Norfolk,51710.0,Childrens Hospital,VA,51.0,206.0,185.0,93,93,93.0,0.70858198,21,2
Virginia,Norfolk,51710.0,Short Term Acute Care Hospital,VA,51.0,180.0,110.0,23,23,0.0,0.49048567,70,4
Virginia,Norfolk,51710.0,Psychiatric Hospital,VA,51.0,82.0,82.0,0,0,,,0,0
Virginia,Norfolk,51710.0,Long Term Acute Care Hospital,VA,51.0,35.0,35.0,5,5,0.0,0.41135028,0,2
Virginia,Norton,51720.0,Short Term Acute Care Hospital,VA,51.0,129.0,63.0,11,11,0.0,0.33433354,66,3
Virginia,Petersburg,51730.0,Rehabilitation Hospital,VA,51.0,64.0,64.0,1,1,0.0,0.53574485,0,1
Virginia,Petersburg,51730.0,Short Term Acute Care Hospital,VA,51.0,300.0,300.0,28,28,0.0,0.47905022,0,5
Virginia,Petersburg,51730.0,Psychiatric Hospital,VA,51.0,208.0,124.0,0,0,0.0,0.62810427,84,0
Virginia,Portsmouth,51740.0,Short Term Acute Care Hospital,VA,51.0,346.0,215.0,22,22,0.0,0.57038546,131,6
Virginia,Portsmouth,51740.0,Department of Defense Hospital,VA,51.0,202.0,202.0,1,1,,,0,1
Virginia,Richmond City,51760.0,Childrens Hospital,VA,51.0,168.0,168.0,64,64,,,0,1
Virginia,Richmond City,51760.0,Childrens Hospital,VA,51.0,32.0,32.0,12,12,,,0,0
Virginia,Richmond City,51760.0,Short Term Acute Care Hospital,VA,51.0,104.0,101.0,5,5,0.0,0.27475926,3,2
Virginia,Richmond City,51760.0,Short Term Acute Care Hospital,VA,51.0,811.0,715.0,113,113,61.0,0.84215611,96,22
Virginia,Richmond City,51760.0,VA Hospital,VA,51.0,273.0,273.0,3,3,,,0,2
Virginia,Roanoke City,51770.0,Short Term Acute Care Hospital,VA,51.0,737.0,621.0,47,47,68.0,0.72041869,116,33
Virginia,Salem,51775.0,Short Term Acute Care Hospital,VA,51.0,506.0,330.0,24,24,0.0,0.65059358,176,10
Virginia,Salem,51775.0,VA Hospital,VA,51.0,182.0,182.0,1,1,,,0,2
Virginia,Staunton,51790.0,Childrens Hospital,VA,51.0,48.0,48.0,18,18,,,0,0
Virginia,Staunton,51790.0,Psychiatric Hospital,VA,51.0,84.0,84.0,0,0,0.0,0.9167970999999999,0,0
Virginia,Suffolk,51800.0,Short Term Acute Care Hospital,VA,51.0,178.0,155.0,12,12,0.0,0.66812193,23,7
Virginia,Virginia Beach,51810.0,Short Term Acute Care Hospital,VA,51.0,174.0,160.0,16,16,0.0,0.77625573,14,8
Virginia,Virginia Beach,51810.0,Short Term Acute Care Hospital,VA,51.0,273.0,227.0,22,22,0.0,0.78621095,46,12
Virginia,Virginia Beach,51810.0,Psychiatric Hospital,VA,51.0,100.0,100.0,1,1,0.0,0.71208221,0,2
Virginia,Williamsburg,51830.0,Short Term Acute Care Hospital,VA,51.0,40.0,40.0,10,10,0.0,0.39020547,0,2
Virginia,Winchester,51840.0,Short Term Acute Care Hospital,VA,51.0,455.0,389.0,48,48,0.0,0.71161741,66,21
Washington,Adams,53001.0,Critical Access Hospital,WA,53.0,20.0,12.0,2,2,0.0,0.42214611,8,0
Washington,Adams,53001.0,Critical Access Hospital,WA,53.0,49.0,16.0,3,3,0.0,0.16130137,33,1
Washington,Asotin,53003.0,Critical Access Hospital,WA,53.0,62.0,25.0,4,4,0.0,0.48800001,37,2
Washington,Benton,53005.0,Psychiatric Hospital,WA,53.0,32.0,22.0,0,0,0.0,0.80168015,10,0
Washington,Benton,53005.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.43430138,0,2
Washington,Benton,53005.0,Short Term Acute Care Hospital,WA,53.0,111.0,111.0,14,14,10.0,0.45585585,0,6
Washington,Benton,53005.0,Short Term Acute Care Hospital,WA,53.0,270.0,258.0,30,30,27.0,0.73808008,12,15
Washington,Chelan,53007.0,Critical Access Hospital,WA,53.0,12.0,9.0,2,2,0.0,0.55129373,3,0
Washington,Chelan,53007.0,Short Term Acute Care Hospital,WA,53.0,20.0,11.0,2,2,0.0,0.23387298,9,1
Washington,Chelan,53007.0,Critical Access Hospital,WA,53.0,35.0,25.0,4,4,0.0,0.67704111,10,1
Washington,Chelan,53007.0,Short Term Acute Care Hospital,WA,53.0,198.0,176.0,20,20,6.0,0.69386673,22,7
Washington,Clallam,53009.0,Short Term Acute Care Hospital,WA,53.0,126.0,78.0,19,19,0.0,0.50358272,48,4
Washington,Clallam,53009.0,Critical Access Hospital,WA,53.0,45.0,25.0,4,4,0.0,0.47912329,20,1
Washington,Clark,53011.0,Short Term Acute Care Hospital,WA,53.0,220.0,166.0,16,16,22.0,0.83779502,54,6
Washington,Clark,53011.0,VA Hospital,WA,53.0,72.0,72.0,0,0,,,0,0
Washington,Clark,53011.0,Psychiatric Hospital,WA,53.0,72.0,72.0,3,3,,,0,2
Washington,Clark,53011.0,Short Term Acute Care Hospital,WA,53.0,450.0,436.0,80,80,0.0,0.50864649,14,11
Washington,Columbia,53013.0,Critical Access Hospital,WA,53.0,62.0,25.0,4,4,0.0,0.7408219,37,2
Washington,Cowlitz,53015.0,Short Term Acute Care Hospital,WA,53.0,346.0,166.0,18,18,0.0,0.50957257,180,3
Washington,Ferry,53019.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.62871236,0,0
Washington,Franklin,53021.0,Critical Access Hospital,WA,53.0,95.0,25.0,4,4,0.0,0.64963698,70,2
Washington,Garfield,53023.0,Critical Access Hospital,WA,53.0,45.0,25.0,4,4,0.0,0.64920551,20,0
Washington,Grant,53025.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.68241096,0,0
Washington,Grant,53025.0,Short Term Acute Care Hospital,WA,53.0,50.0,48.0,12,12,0.0,0.50702053,2,2
Washington,Grant,53025.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.003068493,0,1
Washington,Grant,53025.0,Critical Access Hospital,WA,53.0,73.0,25.0,4,4,0.0,0.58980823,48,0
Washington,Grays Harbor,53027.0,Critical Access Hospital,WA,53.0,24.0,10.0,2,2,0.0,0.37753424,14,0
Washington,Grays Harbor,53027.0,Short Term Acute Care Hospital,WA,53.0,140.0,49.0,8,8,0.0,0.7815488,91,5
Washington,Island,53029.0,Critical Access Hospital,WA,53.0,25.0,25.0,6,6,0.0,0.5912329000000001,0,2
Washington,Island,53029.0,Department of Defense Hospital,WA,53.0,12.0,5.0,0,0,,,7,0
Washington,Jefferson,53031.0,Critical Access Hospital,WA,53.0,42.0,25.0,6,6,0.0,0.48569864,17,2
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,171.0,129.0,10,10,0.0,0.57606459,42,5
Washington,King,53033.0,Religious Non-Medical Health Care Institution,WA,53.0,3.0,3.0,0,0,0.0,0.6785388000000001,0,0
Washington,King,53033.0,Long Term Acute Care Hospital,WA,53.0,50.0,50.0,8,8,,,0,0
Washington,King,53033.0,VA Hospital,WA,53.0,274.0,,2,2,,,274,2
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,413.0,321.0,89,89,0.0,0.95135921,92,23
Washington,King,53033.0,Critical Access Hospital,WA,53.0,28.0,25.0,4,4,0.0,0.90750682,3,0
Washington,King,53033.0,Childrens Hospital,WA,53.0,371.0,361.0,91,91,0.0,0.75849771,10,5
Washington,King,53033.0,Critical Access Hospital,WA,53.0,38.0,25.0,4,4,0.0,0.55539727,13,2
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,830.0,620.0,54,54,80.0,0.68466854,210,13
Washington,King,53033.0,Psychiatric Hospital,WA,53.0,157.0,221.0,0,0,0.0,0.83265358,-64,0
Washington,King,53033.0,Psychiatric Hospital,WA,53.0,135.0,88.0,0,0,0.0,0.82573742,47,0
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,385.0,181.0,56,56,0.0,0.73025054,204,8
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,333.0,304.0,20,20,43.0,0.56731254,29,7
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,144.0,135.0,18,18,15.0,0.39640790000000004,9,3
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,124.0,124.0,14,14,0.0,0.71082634,0,6
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,450.0,436.0,81,81,50.0,0.77492774,14,19
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,195.0,73.0,16,16,6.0,0.71988374,122,6
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,321.0,311.0,54,54,0.0,0.63550192,10,8
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,349.0,286.0,32,32,17.0,0.57542866,63,9
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,371.0,211.0,28,28,0.0,0.86937726,160,4
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,281.0,179.0,32,32,0.0,0.60932124,102,7
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,20.0,20.0,4,4,0.0,0.91821915,0,2
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,58.0,58.0,10,10,0.0,0.22385845,0,2
Washington,King,53033.0,Long Term Acute Care Hospital,WA,53.0,40.0,26.0,5,5,0.0,0.63076925,14,3
Washington,King,53033.0,Short Term Acute Care Hospital,WA,53.0,50.0,24.0,4,4,0.0,0.13173516,26,1
Washington,King,53033.0,Psychiatric Hospital,WA,53.0,40.0,43.0,0,0,0.0,0.98916852,-3,0
Washington,Kitsap,53035.0,Department of Defense Hospital,WA,53.0,72.0,36.0,0,0,,,36,0
Washington,Kitsap,53035.0,Short Term Acute Care Hospital,WA,53.0,347.0,298.0,20,20,0.0,0.55102509,49,14
Washington,Kittitas,53037.0,Critical Access Hospital,WA,53.0,50.0,25.0,6,6,0.0,0.25128767,25,2
Washington,Klickitat,53039.0,Critical Access Hospital,WA,53.0,32.0,14.0,2,2,0.0,0.44990215,18,1
Washington,Klickitat,53039.0,Critical Access Hospital,WA,53.0,25.0,14.0,2,2,0.0,0.18116464,11,1
Washington,Lewis,53041.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.58542466,0,1
Washington,Lewis,53041.0,Short Term Acute Care Hospital,WA,53.0,128.0,127.0,6,6,0.0,0.42076051,1,5
Washington,Lincoln,53043.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.80142468,0,0
Washington,Lincoln,53043.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.58597261,0,1
Washington,Mason,53045.0,Critical Access Hospital,WA,53.0,68.0,25.0,6,6,0.0,0.46213698,43,2
Washington,Okanogan,53047.0,Critical Access Hospital,WA,53.0,25.0,18.0,4,4,0.0,0.32875383,7,2
Washington,Okanogan,53047.0,Critical Access Hospital,WA,53.0,44.0,25.0,4,4,0.0,0.19068493,19,2
Washington,Okanogan,53047.0,Critical Access Hospital,WA,53.0,43.0,25.0,4,4,0.0,0.12526028,18,1
Washington,Pacific,53049.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.17863014,0,2
Washington,Pacific,53049.0,Critical Access Hospital,WA,53.0,26.0,10.0,2,2,0.0,0.19506849,16,1
Washington,Pend Oreille,53051.0,Critical Access Hospital,WA,53.0,74.0,20.0,4,4,0.0,0.26575342,54,2
Washington,Pierce,53053.0,Short Term Acute Care Hospital,WA,53.0,366.0,374.0,82,82,0.0,0.80667192,-8,14
Washington,Pierce,53053.0,Psychiatric Hospital,WA,53.0,47.0,47.0,0,0,,,0,0
Washington,Pierce,53053.0,Short Term Acute Care Hospital,WA,53.0,286.0,313.0,20,20,13.0,0.79582828,-27,17
Washington,Pierce,53053.0,Psychiatric Hospital,WA,53.0,806.0,771.0,0,0,0.0,0.86544782,35,0
Washington,Pierce,53053.0,Short Term Acute Care Hospital,WA,53.0,106.0,106.0,31,31,0.0,0.83018869,0,6
Washington,Pierce,53053.0,Short Term Acute Care Hospital,WA,53.0,80.0,112.0,16,16,0.0,0.61849314,-32,5
Washington,Pierce,53053.0,Rehabilitation Hospital,WA,53.0,60.0,60.0,0,0,0.0,0.25700855,0,0
Washington,Pierce,53053.0,Childrens Hospital,WA,53.0,82.0,75.0,29,29,,,7,2
Washington,Pierce,53053.0,Psychiatric Hospital,WA,53.0,,,0,0,,,0,0
Washington,Pierce,53053.0,VA Hospital,WA,53.0,230.0,83.0,0,0,,,147,0
Washington,Pierce,53053.0,Department of Defense Hospital,WA,53.0,243.0,220.0,0,0,,,23,1
Washington,Pierce,53053.0,Short Term Acute Care Hospital,WA,53.0,567.0,365.0,48,48,70.0,0.80351132,202,19
Washington,San Juan,53055.0,Critical Access Hospital,WA,53.0,10.0,10.0,2,2,0.0,0.062465753,0,0
Washington,Skagit,53057.0,Short Term Acute Care Hospital,WA,53.0,137.0,137.0,24,24,0.0,0.69537044,0,5
Washington,Skagit,53057.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.35057533,0,2
Washington,Skagit,53057.0,Short Term Acute Care Hospital,WA,53.0,43.0,43.0,6,6,0.0,0.39311883,0,2
Washington,Snohomish,53061.0,Short Term Acute Care Hospital,WA,53.0,217.0,178.0,13,13,9.0,0.72536558,39,7
Washington,Snohomish,53061.0,Short Term Acute Care Hospital,WA,53.0,501.0,495.0,49,49,29.0,0.79375672,6,14
Washington,Snohomish,53061.0,Psychiatric Hospital,WA,53.0,115.0,115.0,0,0,0.0,0.60547948,0,0
Washington,Snohomish,53061.0,Short Term Acute Care Hospital,WA,53.0,112.0,27.0,4,4,0.0,0.39188229999999996,85,2
Washington,Snohomish,53061.0,Short Term Acute Care Hospital,WA,53.0,48.0,48.0,6,6,0.0,0.31512558,0,2
Washington,Spokane,53063.0,Psychiatric Hospital,WA,53.0,100.0,100.0,0,0,0.0,0.20990099,0,0
Washington,Spokane,53063.0,Childrens Hospital,WA,53.0,644.0,161.0,62,62,,,483,1
Washington,Spokane,53063.0,Short Term Acute Care Hospital,WA,53.0,644.0,612.0,20,20,80.0,0.66412836,32,22
Washington,Spokane,53063.0,Childrens Hospital,WA,53.0,30.0,30.0,12,12,,,0,1
Washington,Spokane,53063.0,Short Term Acute Care Hospital,WA,53.0,388.0,279.0,35,35,48.0,0.48819169,109,8
Washington,Spokane,53063.0,Rehabilitation Hospital,WA,53.0,102.0,102.0,5,5,0.0,0.54539353,0,2
Washington,Spokane,53063.0,Short Term Acute Care Hospital,WA,53.0,272.0,184.0,14,14,0.0,0.51648301,88,6
Washington,Spokane,53063.0,Psychiatric Hospital,WA,53.0,297.0,317.0,0,0,0.0,0.81825334,-20,0
Washington,Spokane,53063.0,VA Hospital,WA,53.0,66.0,46.0,0,0,,,20,0
Washington,Spokane,53063.0,Short Term Acute Care Hospital,WA,53.0,123.0,123.0,10,10,0.0,0.43238667,0,3
Washington,Stevens,53065.0,Critical Access Hospital,WA,53.0,55.0,25.0,4,4,0.0,0.53008217,30,2
Washington,Stevens,53065.0,Critical Access Hospital,WA,53.0,65.0,23.0,4,4,0.0,0.27778441,42,1
Washington,Thurston,53067.0,Short Term Acute Care Hospital,WA,53.0,110.0,107.0,30,30,0.0,0.41077965,3,2
Washington,Thurston,53067.0,Psychiatric Hospital,WA,53.0,,,0,0,,,0,0
Washington,Thurston,53067.0,Short Term Acute Care Hospital,WA,53.0,390.0,304.0,42,42,0.0,0.84288931,86,12
Washington,Walla Walla,53071.0,Short Term Acute Care Hospital,WA,53.0,142.0,120.0,28,28,6.0,0.49763113,22,5
Washington,Walla Walla,53071.0,VA Hospital,WA,53.0,,,0,0,,,0,0
Washington,Whatcom,53073.0,Short Term Acute Care Hospital,WA,53.0,253.0,207.0,24,24,0.0,0.80009264,46,5
Washington,Whitman,53075.0,Critical Access Hospital,WA,53.0,25.0,25.0,4,4,0.0,0.24712329,0,2
Washington,Whitman,53075.0,Critical Access Hospital,WA,53.0,36.0,25.0,6,6,0.0,0.38641095,11,2
Washington,Yakima,53077.0,Critical Access Hospital,WA,53.0,38.0,25.0,7,7,0.0,0.58060277,13,2
Washington,Yakima,53077.0,Short Term Acute Care Hospital,WA,53.0,63.0,25.0,7,7,0.0,0.33380821,38,2
Washington,Yakima,53077.0,Short Term Acute Care Hospital,WA,53.0,226.0,208.0,38,38,0.0,0.54438883,18,11
Washington,Yakima,53077.0,Short Term Acute Care Hospital,WA,53.0,113.0,113.0,0,0,,0.40778807,0,0
West Virginia,Barbour,54001.0,Critical Access Hospital,WV,54.0,72.0,12.0,2,2,0.0,0.45684931,60,1
West Virginia,Berkeley,54003.0,Short Term Acute Care Hospital,WV,54.0,195.0,146.0,20,20,4.0,0.64306623,49,13
West Virginia,Berkeley,54003.0,VA Hospital,WV,54.0,67.0,67.0,1,1,,,0,2
West Virginia,Boone,54005.0,Critical Access Hospital,WV,54.0,25.0,25.0,4,4,0.0,0.44175342,0,2
West Virginia,Braxton,54007.0,Critical Access Hospital,WV,54.0,25.0,25.0,4,4,0.0,0.081753425,0,2
West Virginia,Brooke,54009.0,Short Term Acute Care Hospital,WV,54.0,218.0,127.0,10,10,0.0,0.42603818,91,7
West Virginia,Brooke,54009.0,Long Term Acute Care Hospital,WV,54.0,20.0,,11,11,,,20,2
West Virginia,Cabell,54011.0,Psychiatric Hospital,WV,54.0,110.0,110.0,0,0,0.0,0.88943958,0,0
West Virginia,Cabell,54011.0,Short Term Acute Care Hospital,WV,54.0,313.0,330.0,44,44,61.0,0.70715648,-17,13
West Virginia,Cabell,54011.0,Psychiatric Hospital,WV,54.0,165.0,116.0,0,0,0.0,0.73830891,49,0
West Virginia,Cabell,54011.0,Rehabilitation Hospital,WV,54.0,62.0,62.0,0,0,0.0,0.88316393,0,0
West Virginia,Cabell,54011.0,Short Term Acute Care Hospital,WV,54.0,393.0,349.0,32,32,0.0,0.6988107,44,14
West Virginia,Cabell,54011.0,Long Term Acute Care Hospital,WV,54.0,28.0,28.0,9,9,0.0,0.93776906,0,4
West Virginia,Calhoun,54013.0,Critical Access Hospital,WV,54.0,42.0,25.0,4,4,0.0,0.16087671,17,1
West Virginia,Fayette,54019.0,Critical Access Hospital,WV,54.0,69.0,25.0,4,4,0.0,0.3288767,44,2
West Virginia,Fayette,54019.0,Critical Access Hospital,WV,54.0,25.0,25.0,3,3,0.0,0.45928767,0,1
West Virginia,Grant,54023.0,Critical Access Hospital,WV,54.0,45.0,25.0,3,3,0.0,0.56723285,20,2
West Virginia,Greenbrier,54025.0,Short Term Acute Care Hospital,WV,54.0,122.0,92.0,12,12,0.0,0.33913043,30,2
West Virginia,Hampshire,54027.0,Critical Access Hospital,WV,54.0,44.0,14.0,2,2,0.0,0.47005871,30,2
West Virginia,Harrison,54033.0,Psychiatric Hospital,WV,54.0,115.0,115.0,0,0,,,0,0
West Virginia,Harrison,54033.0,Rehabilitation Hospital,WV,54.0,,,0,0,,,0,0
West Virginia,Harrison,54033.0,Short Term Acute Care Hospital,WV,54.0,292.0,232.0,20,20,0.0,0.67525983,60,17
West Virginia,Harrison,54033.0,VA Hospital,WV,54.0,76.0,76.0,0,0,,,0,0
West Virginia,Jackson,54035.0,Critical Access Hospital,WV,54.0,25.0,25.0,4,4,0.0,0.32734248,0,2
West Virginia,Jefferson,54037.0,Critical Access Hospital,WV,54.0,25.0,25.0,5,5,0.0,0.43090412,0,3
West Virginia,Kanawha,54039.0,Short Term Acute Care Hospital,WV,54.0,35.0,8.0,1,1,0.0,0.1869863,27,0
West Virginia,Kanawha,54039.0,Psychiatric Hospital,WV,54.0,104.0,40.0,0,0,0.0,0.61280823,64,0
West Virginia,Kanawha,54039.0,Short Term Acute Care Hospital,WV,54.0,241.0,168.0,31,31,0.0,0.45277235,73,6
West Virginia,Kanawha,54039.0,Short Term Acute Care Hospital,WV,54.0,268.0,822.0,95,95,26.0,0.6636880000000001,-554,36
West Virginia,Kanawha,54039.0,Long Term Acute Care Hospital,WV,54.0,32.0,32.0,11,11,0.0,0.85736299,0,4
West Virginia,Kanawha,54039.0,Short Term Acute Care Hospital,WV,54.0,142.0,36.0,5,5,0.0,0.72602737,106,2
West Virginia,Lewis,54041.0,Psychiatric Hospital,WV,54.0,150.0,150.0,0,0,0.0,0.93273062,0,0
West Virginia,Lewis,54041.0,Short Term Acute Care Hospital,WV,54.0,70.0,70.0,6,6,0.0,0.2037182,0,2
West Virginia,Logan,54045.0,Short Term Acute Care Hospital,WV,54.0,140.0,132.0,12,12,0.0,0.41525528,8,3
West Virginia,McDowell,54047.0,Short Term Acute Care Hospital,WV,54.0,124.0,49.0,7,7,0.0,0.128208,75,2
West Virginia,Marshall,54051.0,Short Term Acute Care Hospital,WV,54.0,70.0,59.0,9,9,0.0,0.33587185,11,2
West Virginia,Mason,54053.0,Short Term Acute Care Hospital,WV,54.0,201.0,49.0,5,5,0.0,0.372435,152,2
West Virginia,Mercer,54055.0,Short Term Acute Care Hospital,WV,54.0,267.0,89.0,16,16,0.0,0.68579346,178,5
West Virginia,Mercer,54055.0,Short Term Acute Care Hospital,WV,54.0,92.0,57.0,17,17,0.0,0.46085075,35,3
West Virginia,Mercer,54055.0,Rehabilitation Hospital,WV,54.0,60.0,60.0,0,0,0.0,0.67721462,0,0
West Virginia,Mineral,54057.0,Critical Access Hospital,WV,54.0,25.0,25.0,4,4,0.0,0.41073972,0,2
West Virginia,Monongalia,54061.0,Rehabilitation Hospital,WV,54.0,96.0,96.0,0,0,0.0,0.76030248,0,0
West Virginia,Monongalia,54061.0,Short Term Acute Care Hospital,WV,54.0,189.0,189.0,26,26,0.0,0.42665797,0,4
West Virginia,Monongalia,54061.0,Short Term Acute Care Hospital,WV,54.0,,,32,32,,,0,0
West Virginia,Monongalia,54061.0,Short Term Acute Care Hospital,WV,54.0,690.0,605.0,65,65,39.0,0.88610792,85,48
West Virginia,Morgan,54065.0,Critical Access Hospital,WV,54.0,41.0,25.0,4,4,0.0,0.37106851,16,2
West Virginia,Nicholas,54067.0,Critical Access Hospital,WV,54.0,105.0,49.0,6,6,0.0,0.50484437,56,2
West Virginia,Ohio,54069.0,Short Term Acute Care Hospital,WV,54.0,223.0,223.0,22,22,0.0,0.60304689,0,8
